phi r1 r2
9.785437933763696 1.9428473124266399 2.2046948798292934
6.986335415800232 1.9865879017258496 1.973911934757593
39.97111975688684 2.285735398072292 1.7886113469240243
21.190995203297017 2.15 1.85
27.397377547342376 2.0486491578032378 1.982372542350844
10.850083070474565 2.1282601210460097 1.7420253140867867
21.476920043295614 1.7179701949428496 2.080871793760217
20.96735441575033 2.2056661176109054 1.8328378677756636
2.6241946883970257 1.97384573920344 1.9096641752291208
30.040865954255942 2.2270234972279965 2.0006379037008517
27.26959780277445 1.7280838128273133 1.7488217593119832
37.23274869191893 1.7008300099993994 1.9667523726867804
38.64589782508685 1.7996286947127471 2.1669029572701524
39.47153604912918 2.2247656348320968 2.0752343651679026
15.671877542586632 2.083823063645076 2.272600289235615
24.866617458130307 1.809819975247953 1.7003275789381973
37.29575755841977 2.0634271743621677 1.9876307296335127
4.288429817141841 1.945835723378446 1.7030917785614141
5.6126407169367765 1.9037786264997196 2.2241340963744625
7.420715900927052 1.959846469460761 1.8739480697551727
13.78121843017249 1.9647928821082463 1.998907739457766
13.927677709860804 1.7720721092980856 1.7341263554872133
30.294565729508353 2.2406973023894974 2.1638660315032507
3.98931788939016 1.8981602214181397 2.1234260263937643
29.110850928576717 1.874504543994045 2.2121636253777632
24.209771083849365 1.788532761515497 1.938275066022605
38.958905130958016 2.168216813255961 1.9456680573195104
12.9131815019235 2.008953321162061 1.7060382173936561
20.80325666542692 1.7644835406612829 1.9936751812608189
38.49134664405629 2.010912554836949 1.9612970104241383
5.091761016802988 2.1365261657544496 1.9851948693272488
38.82099779938262 1.7844045170327298 1.7501888329450734
34.36010558632234 1.8115385617132984 2.083677664684406
34.44492032263147 2.014746240487176 1.7601510464455088
38.68219672308878 1.8595433764020743 1.7396445583110032
17.654965733299445 2.1898185833119133 2.0784990850458818
39.91976003742634 1.701238781344653 1.8685156967793453
4.326620979053506 1.9382154993696044 1.7147462145841796
4.502563490403002 1.7771364833564085 2.1896715140449032
39.35415318726467 1.7813290598651037 1.8193945639552904
4.615082751667722 2.202729445492944 1.9949652005934757
4.5779299726563485 1.8996048602115818 1.905919077483848
30.930365042680933 1.7711693110194595 1.8221725592463391
14.305561393928752 1.751476760311901 1.790738134984451
23.44431766964579 2.1727494505723257 1.7713501652876082
10.375095365660806 2.287571791993506 1.957998068282428
21.953853138646693 1.875306419100513 1.898761328175636
0.9907623215699468 1.760140062454474 2.106505013596406
30.76622099954364 2.193142345044721 2.296539849932457
32.93886876270149 2.2479701578202205 2.099522838985904
30.72778657851119 2.0193921969551365 1.8013556695187394
11.835679055074944 1.7451663678996403 2.124789412790712
26.398821940930496 1.7884400615079323 1.8645774223056508
39.06385460463972 1.8017263788556288 2.122646283389619
39.41514258268424 1.8207600594565192 1.7151141735743036
26.94613078338541 1.825916284322085 1.7611127691489301
27.155293271768233 1.911691113594732 1.9310757059706187
19.58739649458197 1.7623928465260517 2.201387622550085
39.64152597895641 1.8913423310326996 2.0360059705477203
0.6501115470947871 1.9845108873581732 1.7347455661377558
26.724983505480967 2.0234129108509453 2.1689211461247107
33.47961461154735 2.1788474118535985 1.8187896799638767
39.17080960143274 2.162326436969819 2.253895412704244
19.638655421618978 1.8865582282064537 1.9886254688659235
39.62870820134642 2.1314963457561307 1.74416209354837
21.874727152253648 1.9610851919097976 1.7118149856342222
39.794226315374495 2.2435122098929656 2.056487790107034
7.87408218661255 2.24924458931108 2.2658373563616667
26.036560154300233 1.93587344913405 1.8089734367874128
13.864312424366872 2.2934530623378744 2.2254153621409536
18.483901185098 1.81118775174762 2.276313438871598
6.123875873428912 2.2758173834175457 1.973733501176932
6.661682909152832 2.255615903977088 1.9587547081051389
33.13921962071406 1.8132393265756317 1.7864351246545054
16.809341458906147 1.7197672691187391 1.8847244587760141
11.767235194854065 1.822486565308236 2.1848296041937427
6.669663204454506 1.9559563457593276 2.195442913134258
35.63057385800373 1.8622864045679741 1.79265525479276
8.30050936269474 2.0995759512164343 2.0400016036178212
18.775374205806123 1.8924487496269675 2.2875947223586213
38.390263724007845 1.717172712163129 2.004877306729975
38.728175643620354 1.7170177605380448 2.2735770504249513
39.563523014274146 2.1463626923790446 1.990100395030376
31.08416817010277 2.120736164771248 2.0177014258828474
19.06456914269304 2.258075817346218 1.779888914921461
18.183594689219312 2.273038487224136 1.8165165245680812
1.7777355303822473 1.8961653498645143 1.7845458584972358
28.35531597043365 1.7157928011704549 1.9748125778532817
14.266827721032676 2.1920888215141265 1.9812223252497096
37.11012317294816 1.9691603972106304 1.7888232075666572
0.5990504087607773 2.2666424728817334 1.7037220488256195
19.754619476821485 2.298919371706765 2.1685311107768137
38.53879978980743 1.777771429110056 2.11886982542414
37.66968573062066 1.9053357987505763 1.8039159417371524
20.070925227997808 2.063025810086283 1.950217844715196
20.395720101186505 1.7850679957158258 1.7850679957158262
32.85213910792416 1.7872700844193194 2.2873141886138333
2.5347601819539323 2.112070020585973 1.729571155444135
10.169603567183987 1.9253296130507251 1.9352130303831017
1.2374226065357925 2.241094365765649 1.7610987133520102
0.8866896265399713 2.210957172342491 2.064293575221547
21.82515698293942 1.9486628151371128 1.810102680242803
37.95648359201084 1.9632445504709082 1.7162356687633606
8.691025201120333 1.8918844012376432 2.110387766819885
21.534737538760627 2.1279476078244057 1.7200443755690717
33.207863193402076 2.097058156762646 1.7081932438773757
11.556270854294207 2.041923290788885 1.7687529018053634
26.008013433343898 1.768284918814143 2.0622697423055394
23.025362914439253 2.1807640519159532 2.1748722379765577
17.58981247371392 1.724807823389934 1.8821293103922243
11.071796058699963 1.7434843545493135 2.28020331435822
29.826663355000573 1.8206032890085435 2.0256838812516884
11.340551291721376 1.8057689840840088 2.192440557257844
26.2786387904663 2.129251748924005 2.1478984785037363
39.206361497639705 2.1093959474375352 2.04814889994278
24.833662497699066 1.8475095811477005 2.1332904594200617
11.000256028027344 2.2943235163527125 2.2355838818283926
33.529081778157185 1.7005419713127496 2.2260091353338294
38.9914904293884 1.8640098246755543 1.8393258530981555
14.444537465748413 1.9231608679094407 1.7739077893127022
10.565029247501169 1.872700257284044 2.1431553327457644
24.366450574225727 1.7321977437749534 1.9441678401629536
1.78038508594482 1.866450825101599 2.1582481203129285
38.01944144151136 2.2453259307336833 1.717760497245363
28.76308094220118 1.9289133242424992 2.225757162950188
1.0555732685340449 1.9267858843897256 2.2800426463060908
24.790883371039108 1.7102244308286816 2.032070257801932
15.097207408615755 1.81494260809188 2.0802950678931342
0.4779338613822745 1.8943770825859585 2.2477768264252243
7.634000166566159 2.2634470139282588 2.0624161600157063
33.357386778164106 2.2837601703681276 1.769082710105859
34.137973333958286 1.9824392929731394 1.8890147462687938
16.844430355523233 2.2665558920617017 1.7983459400658592
32.27805150285335 1.893744263802231 2.0114593635991183
6.194776626179165 2.175533100398268 2.217299760225216
13.22468285245118 2.223181037690088 2.190349150424307
23.648811416295274 1.968502063986921 1.9457160989109596
15.591456911484746 2.142994854079166 1.7064666581034158
37.124070898847286 2.0685050014183046 2.1710398274702967
31.72114668780447 2.116155044477362 2.2508026412234883
14.121455617900365 1.7035632522098418 1.7456870973209182
26.60326496568133 1.781775401058586 2.2634574257297237
14.74764033073732 2.180923792056704 2.1560905727079698
30.270624236456122 1.7700842042975842 2.2016105496636262
36.179401048036 1.774844112685618 1.754681843677584
23.753203935171623 1.843022460638522 1.7934575459440505
13.16064634894326 2.2290960573633702 2.089441758674501
15.126616255038083 2.2499009808944708 1.8432882422441217
1.3854243581000747 1.8910216894485508 1.9749602415534373
9.37531810018292 1.956715507988412 2.094511937228257
12.070742086637518 2.207798934845953 2.1143921261547107
13.945329198731711 2.269948560168201 1.8854297510074411
34.45623582566084 1.8463626737067795 1.7442721898728486
30.437675486978243 2.1412902788152683 2.1304914352169657
17.51916516438722 1.9405040924926744 2.2469277813376296
0.920301673827808 1.8019571972711352 1.704686129243446
22.585888572394353 2.293859304108574 2.196009819107537
8.195107715903902 2.275151546217547 2.2753769710978977
34.707487013739915 2.240964036144031 1.733474487500512
32.0238998546312 1.982887830030368 1.714967377886866
27.945198033926353 1.749496101848656 2.265012242584519
32.65650854856255 2.0737560320395936 1.8890909020672868
20.03035011687844 1.9335423511713363 1.7888024338100186
2.791531207136728 1.7359077893305104 2.2000873255060256
33.269617091693696 2.004399609863666 2.126913562045284
31.34031062570141 1.9451054707385755 2.2352680009800614
15.285429608103614 2.2034175355753223 2.1085160724866823
31.750049987706127 2.173408547732665 2.1783427349860127
6.469647785260778 1.9079205053948711 1.8642758666892747
22.69763761301063 1.7898658455715326 1.7977094276102232
4.978424352397641 2.229221553515496 2.0632342883012216
23.03353636982439 1.947770272654404 1.7847884298775525
33.47951285882348 1.8294227405025343 1.8958947926152303
29.371848103377985 1.7475422155643583 2.257185492841768
38.035724414824905 1.932859421124191 1.8259519940521518
17.372098856040953 2.025560612072144 1.7213230835206077
33.77411790376801 2.0659679890789264 2.137945119990329
29.89527126233075 1.705548264187717 2.28411125478806
29.227162665543602 2.292250942091689 2.266318746397131
2.1769348803694157 1.9875924417106452 1.9770271353918611
28.254051221346327 2.188495220022492 1.910644241589668
24.7456301570922 2.0355256408586233 2.28779863428324
19.350941852385773 1.9586784426345412 2.068534598976011
22.493562034405766 1.9198459401816952 1.8898012357433405
20.47226240264148 1.7605857678323262 1.8832837880746316
29.138619795720725 2.124806744041598 2.0255035057173414
28.687409611924238 2.1285439849111287 2.2160861001827894
3.637037192815216 2.17282122122018 1.8814587467310118
32.92882701991063 1.93476012346324 2.005531758371647
22.846118732188508 1.775398667188275 1.907934111322218
34.487905207409675 2.100892761422009 1.9765298772150268
9.027098097312075 1.7028610266585618 1.9443379066146225
18.607582018862225 1.818895699963679 1.7082691427747494
37.5230312684546 1.8218523023100048 1.7224308266171873
14.723356088811645 1.7277358402825136 2.157339684489549
0.4884207865368762 1.9573388555339108 2.1238230808086187
18.353991281831018 1.8154682081620168 1.760154922716434
22.52095346860664 2.1770210265820125 1.9043525598245632
31.04846033880264 2.076667324534644 1.787009353656267
24.672844964463266 2.068400390768433 1.7287417321982708
0.6915861096478659 1.844211146251724 2.284258672176537
10.298659123210989 1.9463472208647032 2.127311244290817
0.7597195403967483 1.8613328300587255 1.7341438715622992
8.859221617932146 1.969540570886472 1.757693152580893
0.29980347531233104 1.8884568694234924 1.811543130576508
12.354565826759494 1.993698325883208 1.9351935960861568
36.8077395456346 1.752732729179043 2.194329325821877
3.5865170444529197 1.7872001967980398 1.72567028549998
3.1677632396070234 1.7420278067296209 1.92514059838964
14.00886806095797 2.05615986879607 2.1161053831564614
3.2236521313571065 2.172349663464055 2.102616282774827
15.807353071471526 2.2714462689064114 2.2098905772560378
11.766054092847213 1.8022299275377776 1.8655482330838744
25.20068770113869 1.8294880193979777 1.7240930132204766
30.279890055155626 1.9115955110837108 1.7614858911877138
6.930598147035783 1.934681427274008 1.8669388338002857
37.787561727698716 1.986244578159194 1.87811172061278
32.96308897797691 1.771811118033384 1.827969202423383
16.62354808344609 1.7490133625558233 2.1549535062178506
8.718408305632135 1.8989418825126667 2.1641907854472353
2.8458185492145827 1.7377870858381763 1.8794589901163463
3.0053216056126457 1.945430892972756 2.102341958933823
26.822636919348305 1.7913427631378311 1.7688575700235012
33.788682876936825 1.987253961302908 1.7812483937301422
4.684714701148619 1.9935512178856605 2.0243620511746467
28.825701876676302 1.7223266217852808 2.001809230355289
7.027062779531419 1.724207611591004 1.7370674418408811
7.510811884363505 2.1980017681760824 1.7824486558401942
25.66374937582647 2.2187845030740907 2.2203845058047844
26.420764212829624 1.8868700579317783 1.8287040110975197
2.204981023334507 1.7084673162683577 1.7986081030400831
34.7083987390797 2.2343631059471027 1.995241771492936
18.99470000411768 2.2019910949322634 1.8631738608550104
17.928108949661848 2.29569206467857 1.7502201255286665
14.133252551004825 2.040122796961405 1.7096019378275074
32.91047339616231 2.051409213849443 1.7280856223050438
28.46477349796597 1.8421790109866985 1.8055625806006763
26.11867936989927 1.9484092308650904 1.9925913955624532
28.08846848823057 1.8637750054088196 1.8188362869891697
11.198879569668168 1.8705032343622032 1.94803107392578
2.4186382666250053 1.7254041391232968 2.1154473689446585
12.99489331950564 2.2874966037310283 2.27748029512024
1.9755306246575872 1.7790473050563151 1.9618728576689004
11.141428573960486 1.9711080989105545 2.0327861507511304
2.115854946602892 1.8212423755194105 2.297138445677248
32.031224356197136 1.7346001977872385 1.7395727958200535
14.37205114748518 1.7865489939475252 1.754330650031113
14.532541833228764 2.2807142500696798 2.148770372151926
23.8161313254512 1.7023198905446122 2.0004657846871132
1.9029378780172408 2.049630657712155 1.9839026795077848
16.70184879473163 2.2201499761422694 2.2832683375545293
17.301828366319207 1.7225381677332448 1.8106406240572064
36.27098205950255 2.0692596037913944 2.0769017946382733
28.557358664458057 1.8921765379775135 2.1803267153183445
26.09715435141009 1.7176641700196171 1.7618412504046412
33.45578569178774 1.8971995968672668 1.7952609490949585
19.509834026779522 2.2553808415313017 1.828262771254917
32.07482013757827 2.0517818063009328 2.112505383697975
22.62235348995856 2.106321827155624 2.065618182352841
7.812700894925152 1.8348439028544985 1.8332558133901076
20.904385875288 1.7371266610750715 2.1703948492249343
17.268919818470412 2.012429596291193 1.746290948285129
2.5592904874594646 2.099055958457121 1.9132811164075707
2.4118091859613435 2.086175993379177 2.2821793157039005
2.0478989852599327 1.927256143216916 1.7413854094572765
35.79476958731593 2.2741793820262117 2.047897916007319
1.5791015840128393 2.188128611067512 1.8826031502939298
15.258411207393582 1.7011767691448532 2.0526898484703007
36.966481179684244 2.0785811992424947 1.7143330071192933
2.7294105458112368 2.0996089327311127 2.1954671089729763
35.230755436139944 1.9954563336543985 1.8179880947147329
11.159916216102683 1.81584714425805 1.7869480971586045
1.2888194010364635 2.262594379767738 2.1786486651273806
2.379569091595993 1.9115748257557048 1.818053894554981
0.91480213017694 2.180142729501588 1.7377933930874818
19.174882230341122 2.215448902837851 2.282918557007928
18.012482321720494 1.9690429667517964 2.1842903761711745
12.174465739430273 2.041583619917092 2.0018058993320484
12.863303315139554 1.9329079093896404 2.2202963045836706
3.7609552206571366 1.7447180503838475 1.8193604025962509
2.235101487488201 2.1679553451503346 1.7381183129287077
14.132528466897115 1.7522563427593618 2.0728379694991816
2.4095381702615555 1.9653760568674297 2.057331998783829
2.186726818125769 1.7689830458297826 2.074398203938915
2.5011548579607434 1.8161107251967925 1.9518548434454013
25.60182182090097 1.8448778305049585 2.0384417122407608
33.17605650577555 2.232814311360221 2.1455373351815
29.204398889002466 2.081764514616685 2.155381315299655
32.510096912281085 1.9527367465968224 2.0178562789608367
34.73121581848017 2.0979949996656106 1.7974853020446473
14.348066983865536 1.8815358776975404 2.010568586332224
21.314642348186613 1.7974528777876684 1.8835788535423603
2.3265784072354028 1.7342173942509498 1.9461447744200668
32.7704206338293 1.7410251443112432 1.7917101229134398
7.895530488884561 1.7411597545423976 1.7862086251725229
14.037884483671439 1.9174243761644283 1.907859261210989
24.925931698091787 2.115949612581236 1.8250989922927825
3.909948527742064 2.246615187698544 1.786881782526085
33.829585366325176 2.010283742932271 1.884009117301885
2.2136792415969864 1.9922167399607595 1.7948470419362736
