d2 phi1 phi2 r1 r2
0.07272727272727272 7.272727272727273 67.27272727272728 1.8454545454545455 1.8454545454545455
0.07575757575757576 7.575757575757576 67.57575757575758 1.8515151515151516 1.8515151515151516
0.0787878787878788 7.87878787878788 67.87878787878788 1.8575757575757574 1.8575757575757574
0.08181818181818183 8.181818181818183 68.18181818181819 1.8636363636363635 1.8636363636363635
0.08484848484848485 8.484848484848486 68.48484848484848 1.8696969696969696 1.8696969696969696
0.08787878787878788 8.787878787878787 68.78787878787878 1.8757575757575757 1.8757575757575757
0.09090909090909091 9.090909090909092 69.0909090909091 1.8818181818181818 1.8818181818181818
0.09393939393939395 9.393939393939394 69.39393939393939 1.8878787878787877 1.8878787878787877
0.09696969696969697 9.696969696969697 69.6969696969697 1.8939393939393938 1.8939393939393938
0.1 10.000000000000002 70.0 1.9 1.9
0.10303030303030304 10.303030303030305 70.30303030303031 1.906060606060606 1.906060606060606
0.10606060606060608 10.606060606060607 70.60606060606061 1.912121212121212 1.912121212121212
0.10909090909090909 10.90909090909091 70.9090909090909 1.918181818181818 1.918181818181818
0.11212121212121212 11.212121212121213 71.21212121212122 1.924242424242424 1.924242424242424
0.11515151515151516 11.515151515151516 71.51515151515152 1.9303030303030302 1.9303030303030302
0.1181818181818182 11.81818181818182 71.81818181818181 1.9363636363636363 1.9363636363636363
0.12121212121212122 12.121212121212123 72.12121212121212 1.9424242424242424 1.9424242424242424
0.12424242424242425 12.424242424242426 72.42424242424242 1.9484848484848485 1.9484848484848485
0.12727272727272726 12.727272727272728 72.72727272727273 1.9545454545454546 1.9545454545454546
0.1303030303030303 13.030303030303031 73.03030303030303 1.9606060606060605 1.9606060606060605
0.13333333333333333 13.333333333333334 73.33333333333333 1.9666666666666666 1.9666666666666666
0.13636363636363638 13.636363636363637 73.63636363636364 1.9727272727272727 1.9727272727272727
0.1393939393939394 13.939393939393941 73.93939393939394 1.9787878787878788 1.9787878787878788
0.14242424242424243 14.242424242424244 74.24242424242425 1.9848484848484849 1.9848484848484849
0.14545454545454545 14.545454545454547 74.54545454545455 1.9909090909090907 1.9909090909090907
0.1484848484848485 14.84848484848485 74.84848484848484 1.9969696969696968 1.9969696969696968
0.15151515151515152 15.151515151515152 75.15151515151516 2.003030303030303 2.003030303030303
0.15454545454545457 15.454545454545457 75.45454545454545 2.009090909090909 2.009090909090909
0.1575757575757576 15.75757575757576 75.75757575757576 2.015151515151515 2.015151515151515
0.1606060606060606 16.060606060606062 76.06060606060606 2.021212121212121 2.021212121212121
0.16363636363636366 16.363636363636367 76.36363636363637 2.0272727272727273 2.0272727272727273
0.16666666666666666 16.666666666666668 76.66666666666667 2.033333333333333 2.033333333333333
0.1696969696969697 16.969696969696972 76.96969696969697 2.039393939393939 2.039393939393939
0.17272727272727273 17.272727272727273 77.27272727272728 2.0454545454545454 2.0454545454545454
0.17575757575757575 17.575757575757574 77.57575757575758 2.0515151515151513 2.0515151515151513
0.1787878787878788 17.878787878787882 77.87878787878788 2.0575757575757576 2.0575757575757576
0.18181818181818182 18.181818181818183 78.18181818181819 2.0636363636363635 2.0636363636363635
0.18484848484848487 18.484848484848488 78.48484848484848 2.06969696969697 2.06969696969697
0.1878787878787879 18.78787878787879 78.78787878787878 2.0757575757575757 2.0757575757575757
0.19090909090909094 19.090909090909093 79.0909090909091 2.0818181818181816 2.0818181818181816
0.19393939393939394 19.393939393939394 79.39393939393939 2.087878787878788 2.087878787878788
0.19696969696969696 19.696969696969695 79.69696969696969 2.0939393939393938 2.0939393939393938
0.2 20.000000000000004 80.0 2.1 2.1
0.20303030303030303 20.303030303030305 80.30303030303031 2.106060606060606 2.106060606060606
0.20606060606060608 20.60606060606061 80.60606060606061 2.1121212121212123 2.1121212121212123
0.2090909090909091 20.90909090909091 80.9090909090909 2.118181818181818 2.118181818181818
0.21212121212121215 21.212121212121215 81.21212121212122 2.124242424242424 2.124242424242424
0.21515151515151518 21.515151515151516 81.51515151515152 2.1303030303030304 2.1303030303030304
0.21818181818181817 21.81818181818182 81.81818181818181 2.1363636363636362 2.1363636363636362
0.22121212121212122 22.121212121212125 82.12121212121212 2.1424242424242426 2.1424242424242426
0.22424242424242424 22.424242424242426 82.42424242424242 2.1484848484848484 2.1484848484848484
0.2272727272727273 22.72727272727273 82.72727272727273 2.1545454545454543 2.1545454545454543
0.23030303030303031 23.03030303030303 83.03030303030303 2.1606060606060606 2.1606060606060606
0.23333333333333334 23.333333333333332 83.33333333333333 2.1666666666666665 2.1666666666666665
0.2363636363636364 23.63636363636364 83.63636363636364 2.172727272727273 2.172727272727273
0.23939393939393938 23.93939393939394 83.93939393939394 2.1787878787878787 2.1787878787878787
0.24242424242424243 24.242424242424246 84.24242424242425 2.1848484848484846 2.1848484848484846
0.24545454545454545 24.545454545454547 84.54545454545455 2.190909090909091 2.190909090909091
0.2484848484848485 24.84848484848485 84.84848484848484 2.196969696969697 2.196969696969697
0.2515151515151515 25.151515151515152 85.15151515151516 2.203030303030303 2.203030303030303
0.2545454545454545 25.454545454545457 85.45454545454545 2.209090909090909 2.209090909090909
0.25757575757575757 25.75757575757576 85.75757575757576 2.215151515151515 2.215151515151515
0.2606060606060606 26.060606060606062 86.06060606060606 2.221212121212121 2.221212121212121
0.26363636363636367 26.363636363636367 86.36363636363637 2.227272727272727 2.227272727272727
0.26666666666666666 26.666666666666668 86.66666666666667 2.2333333333333334 2.2333333333333334
0.2696969696969697 26.969696969696972 86.96969696969697 2.2393939393939393 2.2393939393939393
0.27272727272727276 27.272727272727273 87.27272727272728 2.245454545454545 2.245454545454545
0.27575757575757576 27.575757575757578 87.57575757575758 2.2515151515151515 2.2515151515151515
0.2787878787878788 27.878787878787882 87.87878787878788 2.2575757575757573 2.2575757575757573
0.2818181818181818 28.181818181818183 88.18181818181819 2.2636363636363637 2.2636363636363637
0.28484848484848485 28.484848484848488 88.48484848484848 2.2696969696969695 2.2696969696969695
0.2878787878787879 28.78787878787879 88.78787878787878 2.2757575757575754 2.2757575757575754
0.2909090909090909 29.090909090909093 89.0909090909091 2.2818181818181817 2.2818181818181817
0.29393939393939394 29.393939393939398 89.3939393939394 2.2878787878787876 2.2878787878787876
0.296969696969697 29.6969696969697 89.6969696969697 2.293939393939394 2.293939393939394
0.3 30.0 90.0 2.3 2.3
