d2 phi1 phi2 r1 r2
0.0500224740334088 12.797817287966367 84.77214565671291 1.8427835257607807 1.705435999713431
0.10592248815648256 6.225382022021054 79.9787975608217 2.0400016036178212 2.155670150874585
0.12955279519491186 16.317644994089544 71.05796759830727 2.0969465889378998 2.1492333838451834
0.004721471901138753 26.22848324853691 84.72799409109686 2.2934528452141123 2.1463626923790446
0.26245270858180164 15.372254460745195 77.98744039121985 2.28222519670233 1.99432943287636
0.2790379086731091 3.994445746073045 66.28808186631586 2.011355407182299 1.9478808630696591
0.15684728487715432 25.11979128243893 63.540609337256384 2.1900354122179344 2.035046015927528
0.22405014328060693 27.687428718974555 75.02484570004866 2.04716598807026 2.045451707018332
0.027734454074091832 3.526378222681905 60.44928780657058 2.2666424728817334 1.7037220488256195
0.17456668279037094 8.931688426668641 64.98973841158916 2.2780819968471118 1.777771429110056
0.16612982211182295 28.2522642979655 70.26678993752881 1.8039159417371524 2.1747689313394956
0.07515617592515357 4.784072770234763 61.176316176416904 1.9849230204284052 2.0464977128390736
0.2463910433094312 4.363504220965979 89.36570943069168 2.133500052505953 2.1613993536235143
0.29243232675313696 0.002210982993182675 71.80889237511826 1.9983388381864235 1.9452064384728112
0.1459818273844376 25.518839993968967 68.85921967007442 1.9064061053905124 1.8548215740450529
0.16368867737204562 12.43314075685563 65.50513401214016 1.8384643647715369 1.9609731314161267
0.0996746749328241 23.63548334839264 81.72217579227191 2.0237219630657783 2.0434701308939336
0.21397380391220294 1.0022187784536032 69.55208803831762 2.205760915580769 1.7482803103874833
0.21708692831965745 0.5769617805464544 76.16631012963329 2.0510306062543218 1.9796130462956296
0.22708059753631646 15.947031667271958 62.03567453111327 1.9525460814422544 1.9638471871057088
0.06526566308401154 17.539885916681897 63.93348686901437 2.2496305449649947 1.917615760876364
0.023422456253491285 20.889710552415163 75.49667823297587 1.8701082693758204 1.8057689840840088
0.246220278628922 15.55099231161492 61.57221110309568 2.134600138325192 2.1930031606577405
0.0374389343682902 15.10583459347206 89.42938202401186 1.8463644913201347 2.020705364003475
0.08250192021020508 29.716175817635637 86.77919409141964 2.2029362266723576 1.7005419713127496
0.02094429088790848 9.728186266260334 68.7499840026901 2.04506666988199 1.9166680619862264
0.2331578185210321 4.256017792207758 74.1728653594955 1.9969829716468144 2.0159505559987028
0.1705257128598648 6.143440858075572 60.9086523046772 1.8291095475452943 2.236503509175783
0.018403660807392832 1.0532211248143697 68.88771813752703 1.9909431651194225 2.131446214133017
0.1729785232090574 22.45967162949419 86.3285513215493 2.1087982152441405 1.714768716817895
0.029653785563071314 15.336094405189122 86.91437615345836 2.1804563050916808 2.1345985875414666
0.07067016015149244 4.628333329740107 80.09054702566002 2.0896236383776308 1.8145100024984924
0.06671204076984302 19.86550958532509 73.95275352431277 1.806839531753431 2.004013306348892
0.25603480000468715 14.121964648656947 69.4507373134397 1.856731371622053 1.7838380909238596
0.049172970032929614 21.564471331126256 70.37237535269594 1.7580819315614151 1.7929216493926874
0.2319996661109661 15.2413301659496 69.91851213933839 2.223181037690088 2.190349150424307
0.24407450449531856 1.7452920713013416 76.18505775082345 2.27222370917785 2.024627359732979
0.020633354305153128 6.252420426063251 69.53618541897562 1.9243043415555272 1.9687268557518385
0.20807752223868106 27.540132061174397 70.59109171342527 1.7035632522098418 1.7456870973209182
0.1764605331236506 18.06226566584394 62.19591895574935 1.8395611264742504 1.983015841925379
0.0533149751748773 2.369887433889523 72.97789929203594 2.0877086153589963 1.807700101339178
0.13030353305954462 27.128623974667093 65.95220243246698 1.8749895569098325 1.9316830279098955
0.2313438291163764 10.725588223227838 64.13174537333927 2.1141267689113867 1.7132107873319902
0.0015155610015262 28.91246571363139 89.60977473200577 1.9356153841293944 1.840629771502744
0.1283577539942062 19.72559686141284 68.09666461693155 2.1209035712749267 1.8688496685286344
0.2908870406263048 22.566324764977136 81.57949704709303 1.8647732661488259 2.195181570529455
0.11913359729882 2.032386616511881 63.70781260443646 2.0664593538724514 1.899156280875612
0.012430839519815795 3.1860560285741286 63.493568432773245 1.7151261012748102 2.2800803584709315
0.04609996283178378 9.034655966918297 82.78608927438398 1.7837031162720978 1.7490651069245395
0.04079780699748229 26.030615260304934 87.04820180720154 1.733474487500512 2.180358497819468
0.29143067248128524 7.0287493874947415 76.81121111442225 1.870956231684349 2.1184402270194598
0.2335752792084844 1.7588717665131637 69.23897074090691 2.2781596666369324 2.118510640321306
0.044401216905009366 20.722838215013248 65.92619681298322 1.8984349792967812 1.986929383907465
0.2321588895567973 10.807444764369032 83.50523296927605 1.9451054707385755 2.2352680009800614
0.25849131695824795 10.25802444492879 74.79050562713486 2.181312752525832 1.746078482136269
0.2391713674930065 17.113100706357812 81.2877314391373 1.7285724565098908 2.1546405620708033
0.13748366807512868 22.420723760297413 86.72062175741634 1.7973025238515148 2.2053008602627964
0.09038675629281684 21.17341268953305 64.83654639877554 2.2363205912404744 2.057401402663217
0.051921678109040505 4.081300271355183 77.53448981292817 1.9115576690825933 2.160416517182592
0.2386008676164012 20.999662938805834 63.812584214696905 1.9206360110407097 2.2380165501024885
0.21870465310094764 27.329500594875192 76.5423080746146 2.1971424113436084 2.2601597573743732
0.295290518301167 9.488758915038147 89.09733077847808 1.7167182344738634 1.9964555167929092
0.2206228080077576 1.835923413106254 81.19053841600973 2.188495220022492 1.910644241589668
0.08409277051516903 6.2647987435120305 80.45859394401967 1.8137443195066967 1.9419124022408496
0.09679888949549148 11.020512003635087 84.97765553466552 1.876028535960089 1.877676036411437
0.0024561865889207828 12.619410511011562 86.17805780260821 1.901810393178156 1.7454825578716335
0.07907329273506565 16.3804166895802 80.19783302323486 2.2650098634950537 2.169281218054649
0.1492899471272522 12.563654543564706 82.39532579947979 2.245844760791761 2.1431832268773503
0.209211247715175 20.548138101201264 65.48926780751879 1.8726785655637763 1.8352490922429368
0.007532861453142936 27.61461356511815 87.82060735804713 1.975057194926752 1.8552504049271292
0.2305636913029085 25.54268029776718 66.9574213024251 2.0878633354383487 1.8198223569194196
0.2914178465206224 6.411215642074131 87.70325800463978 2.2015787416573884 2.1307707240242197
0.1685734373423187 4.740689588738394 72.94851750860569 2.088531459556012 1.7808787368338386
0.09759793604217146 16.247539821258687 77.2592012016087 2.2752115374104047 1.7596807256563365
0.18420019538421656 1.437086609913556 60.520282404194774 2.0662772912501355 2.2778561632669727
0.13854353618329174 16.98578944825236 67.26131700070607 2.0113782958457427 2.1981822115849967
0.031426280657889404 6.644416213449111 73.47702854432363 1.757693152580893 1.7973370344641304
0.02132637018903588 12.690959487936597 68.84637801423649 1.7868363493055477 1.9296309188947969
0.1939885332204152 3.4584354821366503 66.48366058709752 1.7537977556667936 1.7872001967980398
0.012835142749990114 20.175139269482347 82.73241376282239 1.8931333774999304 1.832273077827258
0.10279645659532596 4.898764260742285 83.79871957542258 1.711766300791462 1.7812106686025886
0.2825047000218847 29.87198016585287 89.37730121934082 1.8185150038260256 2.021532795542637
0.060032803470263185 18.900515775854014 66.4744009698989 1.7240930132204766 1.7393492574022418
0.04809156510762986 1.4220292390619016 79.87460401835801 1.9685842055749267 2.1056840490883584
0.19604742353911012 3.1664905278294104 88.39486835064577 2.194446334669653 1.771811118033384
0.06398460121169147 12.467661062584565 62.450668127791154 2.1549535062178506 1.8366013630357938
0.09947094125633334 23.209539272361752 73.48940696458217 2.209691149389569 1.7978792917837367
0.16869789291036874 9.865597014342237 69.74357573212886 1.885532877724722 1.864933992751554
0.1477096622140313 15.486919320558345 60.84263975864104 2.214412554272626 1.7200742766923391
0.21203571645892327 4.264695067864449 63.106415829593175 2.2960267962139436 1.75464183102328
0.2852117456513925 12.96499815425351 75.33309260070163 1.9312817759698102 1.9097836202715623
0.08779261492213088 11.372044313463828 65.85415986778321 2.204844342050125 2.0050239885559282
0.225 17.550180248708973 75.05030524870897 2.15 2.15
0.015368521194671947 28.835113256495873 79.48983776965125 2.260764576922176 2.09891448542978
0.16815357018575516 0.3401033260554076 63.606500015635795 1.8368276588989516 1.7623892559298855
0.18372818519682 14.865442574318033 80.83939954121689 2.033754410950028 2.284341774825442
0.2831044585263009 25.578678246392265 83.69278309278758 1.709224943749854 2.194437204837195
0.2697773138086151 17.05158080462876 74.98863637202821 2.1403990038877456 1.7695220991563283
0.27966594962349617 12.301545641369346 71.95818548518093 2.128244372290282 1.8954526615918537
0.09746169989629228 29.3748301865514 88.874014756012 1.8947435232120164 2.261094991589016
0.09994503049024936 17.75994277763556 84.57155297358813 2.1809725512808287 2.04014910276334
0.19046391168875412 20.00819578765346 84.02341826714786 1.7346001977872385 1.7395727958200535
0.04229172376887025 10.153526944800607 62.37739770069788 1.952133896272101 2.0251690645926894
0.07500000000000885 14.764872607367735 72.71712798634968 1.8500000000000103 1.8500000000000068
0.1779859933812166 19.53928316433887 82.30891684962617 2.022392703141772 1.9200248837655964
0.2469186772912661 20.038277883389746 72.30716024900303 1.9536333154940544 1.9833679886391211
0.28106376254679033 0.24488302339827794 76.0484945248452 2.0016051484661017 1.7026847760270398
0.013397647307833535 17.632442605881945 73.57915339490219 1.7154231392297286 1.7859667468890916
0.2240808082552671 4.6143286347428605 81.87416731086775 1.8565451535371904 2.2716917072720384
0.09724547248385036 22.36599624660223 64.27774303833475 1.830634807629849 2.158294542362553
0.25764037184941324 24.206229407088408 75.67828940646599 1.7371266610750715 2.1703948492249343
0.2262121318251216 13.201899940739196 82.82820907593329 1.796888976910099 2.235318926655521
0.0913257417808554 2.523055297568133 69.76806597398284 1.962410834469508 2.2420267899277304
0.07493126805742154 9.708359188295935 69.22783152353101 2.0342766834809702 1.838031085816972
0.13877783226296606 18.640627112758256 73.21065336657169 1.946313794416089 1.9708690095663493
0.07979199151336863 22.062416486074387 82.38308610277885 2.227052152328455 2.219646543388114
0.2590724592430192 27.49730296502075 76.13252932583273 2.2787923957010428 1.7831085854339968
0.03669063238023553 21.03643699868464 64.07055314890705 2.0429239581943324 2.1664818961640457
0.20156195139632174 13.998881210997613 67.6532498570215 1.7588832522977704 2.1038948881510087
0.18500686689124474 3.8852812885857855 81.10796556237992 2.032557087719252 2.1484841470896
0.1266019393473305 20.28203271091798 78.47794843584809 1.8660966742001155 2.090191387165874
0.22570989176292294 14.653122112335973 61.09857522489891 1.7232803689478886 1.7070881823028792
0.20678886093283072 1.1366278737041335 83.965617706966 2.0964205745463187 2.0378926120375844
0.165846706707008 10.39183307048053 61.8766999538863 1.8542961856217173 1.7085641260950106
0.075 14.210764212675896 76.64798803224419 1.85 2.15
0.06899017402099711 11.885913261799256 79.20136636567571 1.8448778305049585 2.0384417122407608
0.23593365082343146 5.269473471371216 77.47053818967682 2.1380659833350366 2.081764514616685
0.07654681572184194 14.81401425105124 86.19735355025253 1.7527874926788425 2.141887855630276
0.15721525846739612 6.6867854093398345 68.67742453673006 1.7127664024162046 2.0941780224531468
0.223581983933337 23.33640759771285 86.52265475821525 1.7046097509169664 2.2464599405615666
0.17377727841524795 6.927107332617048 88.22594713252312 1.8412565710162767 1.8184329573332685
0.02057987727119881 4.310431258626152 77.35906899615676 1.9304588330650696 1.7427334766851348
0.1081051672955596 18.39856735804386 63.71229985244149 1.7714081283249998 1.7428693267952549
0.1187179796460426 17.474207208071306 71.75143972720714 2.0090952615087927 2.212789898827252
0.1254696259104234 5.132661530763508 89.90647364014325 2.124595836522666 2.041266150979284
0.2311127658907495 0.26718479675872603 76.43622299585039 2.1007990856134504 1.7277550865399711
0.27882759779448996 18.704400183140628 87.16089510968003 2.2797324874187 1.7098220929396155
0.03495711935060308 16.05700667705768 73.70530493379327 2.170021440324699 2.1700214403246982
0.192606155030846 17.786932872030466 60.07874580250937 1.9958367145671323 1.7051819550302278
0.18867767031972474 13.401559678604924 60.74072700760888 1.9573390348236832 1.974579261400485
0.12519135004530185 22.42052709040333 77.40375738536147 1.9510441601444133 1.9550389480480492
0.08018011178379254 5.8138247118328925 72.5805297520432 1.871491372460802 2.2769797854050786
0.259851016577162 7.995793536781202 71.98516797174312 2.179632840846945 2.004533899311779
0.20528191354627084 5.128486626828095 63.835724333655 2.148577307147357 2.019491349707633
0.04208678937014841 23.838351547949248 60.77232641249609 1.951439714828214 1.7856793201448662
0.27759020225249204 2.6576300640540573 74.7751826814927 2.252572299688128 2.098757759730669
0.08087327998080268 0.04990871031031019 64.94294709465015 1.7371045253577897 1.7092438674961434
0.22282154014325206 2.7579323759456433 79.01195893623051 2.2111495451912804 2.176115407684895
0.07499999999999994 13.758368190206255 73.94600284365332 2.15 2.15
0.24754433738557735 11.941620575106509 81.96647798061932 1.7560318628977245 2.2599792519692614
0.21238671516625532 25.589187650946773 85.5606915644965 2.1038342300198614 1.8074501110439398
0.20608372199415534 8.285310188329817 75.08213750403415 2.0403918731456705 1.8774356472130098
0.2658674156344462 18.351457519345036 64.28473599396361 2.04951276258853 2.06258466753419
0.08699710413023579 14.020147975385694 75.56385551082614 2.1638100122065365 1.7153919320860058
0.2308706009922669 4.463414236549046 67.54666290973977 1.824434591349146 1.8555079342280796
0.11100681812964863 19.5028960514123 82.44768486662892 1.7733514004791229 1.7059021328277846
0.08283021968083795 20.573952760346426 66.48818903004116 2.0198637469728267 1.8298927530085032
0.028497524787885583 27.606752176796395 88.3556206525568 1.7739609339677052 1.8506135228270788
0.15366703367347576 14.999935089941248 80.84296838141668 1.874587662566337 1.7298965292757356
0.14426064520477574 13.528967457504391 82.65282135617345 1.7149004069817486 2.2035508315555887
0.06609422095323587 25.784638054747482 73.24938457129514 1.7353533934098295 1.9835930480156896
0.28308076175406 17.364255935165428 89.68731184584841 2.227191839996995 2.2073735353608064
0.15176881395342476 15.422861193752894 61.6444748043042 1.8997534422787907 1.9153943172188517
0.13671339585569087 16.1489977490367 71.6075997473152 1.7745631882076167 2.2065487501196794
0.14239122681349542 17.885821287997587 83.7449579194063 1.8511066827671172 2.0522997287242064
0.24072121341412536 21.777042017749515 68.98777231167878 1.931826544567906 2.109094183144933
0.1103533015953206 18.741908749098044 66.37106536053871 1.9691954865031571 1.7863082273960855
0.04254261531828935 7.716572891423525 66.54137143884842 1.7701326211660358 2.293052859798564
0.07899984435928724 7.285297795379113 86.3976760548081 1.9200934186386192 1.9185948338430685
0.06156759187009296 9.584767270647447 67.03947659100932 2.086213488250717 2.2754035392585585
0.03617498770539335 27.228436756840786 81.85435356253099 1.7349480177965135 1.7625397195190229
0.1124380593247925 4.724335772322209 72.48533496678348 2.2726082978626096 2.0429546247403296
0.17848140923188768 7.672005960947573 84.89224108667955 2.2642937938083225 1.775908555885097
0.2722947304195001 15.691640397235348 74.93220005270496 2.299686950059741 2.0048939432240718
0.13471317378798547 11.276290482094906 80.58940359305697 1.711638790241653 2.0754988485734533
0.14216693365797697 6.611518177102581 67.04653335601883 1.7173680158476496 2.076438214890081
0.2625647901070226 4.515752089692857 86.18655730892405 2.251047366630837 2.0826617875190525
0.1106143332352072 7.2376245744545615 61.89614463650747 1.7857938740765966 2.0226128198203552
0.05755337242439663 24.64033689505055 80.51152725869845 2.2948826644614266 2.178854932836332
0.14312832045824822 7.553285328499997 79.25742750738758 2.170212197416072 2.122570312078294
0.2524136280806443 12.135836355004967 78.57901821918992 2.14210726483518 1.9943761659440602
0.2318783693500344 15.014810574579327 84.44676661641178 1.881841573523464 2.1743418204112803
0.27891706571514546 28.54502893221109 63.471911237262525 1.7466544261838841 2.0776917202914365
0.1685914650292784 24.218723851646494 79.1155699563572 1.7326940972842615 1.7637516499945942
0.06447886317003436 19.16594711780497 63.3307804622374 1.8614378922095671 2.2770775475635947
0.2286310165949105 6.732077592879709 63.21435953585691 1.8813141004035958 1.9092433485001996
0.23713867928480115 5.992604119958606 79.0970177811757 2.2569000803787698 1.9396156316268691
0.16396007621272762 22.692713488022036 79.55329042185869 2.156956488483592 2.2510551338163114
0.19809876017864128 23.172065317581314 66.98558727460085 2.0491678033400635 1.7647015065487692
0.09196111737366544 2.0618044835660703 77.84534201126881 1.876032684211665 1.7581484108086192
0.20386717195949786 5.550389760730028 72.76225642963584 1.7764363356793504 2.296226719676839
0.256835202344609 17.190597691963085 70.30864905982513 1.8382114277827408 1.993485770704731
0.04248892834461105 29.01198739313026 87.35943433166565 1.8146476414698 1.7925420719338407
0.19086466001632169 17.16137438497405 83.05837682513838 2.2269694770316337 2.2910293309054683
0.15438050159025707 2.1216254883978225 87.89462690020866 1.7532827939041324 2.1752910971349517
0.1877320799182084 16.527378875631918 65.5034099713145 1.9435075753226683 2.165692632404058
0.1376733020314416 0.06600667690087825 62.09635258837068 2.1450454466657467 2.2238786794706757
0.03194926174440505 24.32944093387359 76.77119572512727 1.8243279373843435 1.7578504270472368
0.2674390015679122 23.698341080039267 66.27507466270676 2.2805532085742133 1.7295323931061295
0.07515174587179221 15.293908651230678 70.33204704977797 2.076575249604496 1.868413906073776
0.04802701229702475 27.96754351529139 63.69860336837 1.719027240199516 1.9193108665263088
0.21159502666409385 17.810354640093664 88.57758988506987 2.02122945635941 2.1422049392527818
0.19704315085470409 18.00316240067325 80.44374304214172 1.7425994553577964 2.295732299277936
0.0596409471008885 29.082967308005976 66.09766621470621 2.244510961826649 2.1157941882202387
0.2925681711486135 8.928797030502286 85.95826215467454 1.7546382423382478 1.9518242454956505
0.13895803822484906 8.431930497676879 82.58876169190701 1.8883696499531637 1.7246666006850837
0.271683798759339 23.8495843530978 65.38261207342241 2.201971550156334 2.262175599768207
0.2603754822518979 20.473465967225227 67.17369526017373 1.8130061356368283 1.9989745519179936
0.2030104639709417 1.8285328345544705 67.0448669450766 2.205655405717084 1.9362659114289849
0.20720875976058326 1.134256509652497 67.83883843732983 2.0449535907675296 2.1295967625670222
0.1625500713973108 29.934400613082445 88.72274078987269 2.141619309566932 2.030388734791078
0.2661234592756621 11.030496013250476 60.081801946860544 1.8314573637029423 1.7644952349121372
0.14693686562331545 10.211753616113484 65.44566915884015 1.7762931769134789 1.9573438898897464
0.005259101538847577 25.81262499877769 81.89778600934598 1.957408226507328 1.9649620959124603
0.17944466812131696 2.0298527090625433 76.95283718335179 1.765297449162023 1.9558406352325304
0.23879758852141986 3.331652298615728 76.20744174334203 2.2772343682936342 1.9989133960401342
0.18636873702457726 18.813393321715445 83.18175744477442 2.0959846342935684 2.224170322758757
0.05180798998366105 0.9988585478242706 66.28394407586292 1.8033869162729772 2.2350794261476663
0.28830808120784346 29.193089015173264 62.9217367759785 1.746831512209954 2.0644744726930457
0.2400503635226737 25.119399360320926 68.62945126148672 1.8479513837394628 1.7219581706430702
0.20108412842462975 9.909004235683188 85.81329240574391 2.055761082546269 2.0071736278595025
0.1840002358159497 4.387952438147719 89.6236755434 2.261194684521912 2.2036237197003885
0.2341462613918374 8.195711821507803 61.67392259839318 1.8026807624657477 1.8925021037248104
0.27309716244635196 10.974813098071973 79.30180156074955 1.8933646157409203 2.249396509397004
0.1986377732167036 24.804224205145196 88.86832724487135 2.11432771778309 1.7872370713949235
0.28874250121651684 25.406395917117504 69.6938128451114 2.28297146168375 2.23260176578662
0.22411994111990516 24.33661472605739 66.58993539294121 2.2100644719408504 2.0401397230315848
0.0519155823541265 21.12429390147428 87.15367048815966 1.7585603154188114 1.7636214725588395
0.005167044923747466 20.684705442688852 88.4425123582434 2.027900317788581 1.9113913048670683
0.17566965352418049 3.320985423996846 66.3071099620173 1.8313921982033443 2.133960606500218
0.05418861846471862 5.715434716318053 61.882190301979605 1.7137162063879947 2.2568925189821827
0.20176584618104054 24.75746183072392 89.97305329970919 1.9754024136493824 1.7047201415141453
0.2859058478428 12.343701924323998 87.34278045961571 1.8253755140805188 1.7297537079233134
0.15867975630073314 3.3270972367248386 62.43002384897262 1.7400533290066524 2.1936392394023327
0.2725157421012991 2.4061558744848344 72.48019433614068 1.7443938222528828 2.153617181402657
0.06609662795746281 24.630362888008214 77.15080099037509 1.9807083448212928 2.068065640101856
0.2947431029962666 28.10387055492943 72.29140799240004 1.964871176403012 2.1906707920278117
0.1529347494987085 12.330263511445912 63.96821010917818 1.953811258050976 2.044027234896688
0.2769718140360083 26.100220888790947 87.56109952012038 1.790690285867198 1.7027348425476665
0.22734438089211506 13.516846006874045 64.09543499127327 1.7594678977571907 2.0718131867528027
0.2382461034816721 0.9742373380107272 76.591599701302 1.7285325759389698 1.8353132198532127
0.11970575563788305 22.80478432918661 79.71862388076606 1.972773914377195 1.7030700635374767
0.00928584724474927 13.155422751027556 88.34301508734676 1.9409255635070513 1.8773221956989288
0.19057181806348944 11.646443712031212 62.607603432253896 2.299825027264956 1.9007264906469497
0.16371190163574745 25.42643570262631 64.4764437456314 1.937660909360837 1.9050634333863088
0.24463357255171506 26.560926523819443 85.42306166460472 2.089944577482084 1.7004360194168393
